time,ax,ay,az
140.951,-178.0,-88.0,-974.0
141.075,-72.0,-105.0,-972.0
141.199,137.0,-128.0,-942.0
141.322,389.0,-129.0,-821.0
141.447,624.0,-102.0,-656.0
141.571,785.0,-72.0,-485.0
141.835,872.0,-56.0,-408.0
141.959,784.0,-73.0,-518.0
142.083,496.0,-70.0,-726.0
142.207,165.0,-36.0,-889.0
142.331,-86.0,-12.0,-988.0
142.719,-62.0,-56.0,-993.0
142.843,160.0,-74.0,-938.0
142.966,426.0,-72.0,-821.0
143.091,678.0,-60.0,-638.0
143.215,816.0,-40.0,-448.0
143.339,901.0,-32.0,-310.0
143.603,882.0,-48.0,-344.0
143.727,705.0,-70.0,-544.0
143.851,404.0,-68.0,-788.0
143.975,101.0,-44.0,-934.0
144.099,-100.0,-25.0,-994.0
144.503,-120.0,-50.0,-990.0
144.627,92.0,-85.0,-938.0
144.751,364.0,-126.0,-836.0
144.875,620.0,-166.0,-657.0
144.999,785.0,-180.0,-458.0
145.123,890.0,-189.0,-314.0
145.387,850.0,-192.0,-380.0
145.511,610.0,-196.0,-597.0
145.635,265.0,-172.0,-826.0
145.759,-8.0,-118.0,-953.0
146.303,-72.0,-101.0,-978.0
146.426,54.0,-122.0,-956.0
146.556,313.0,-121.0,-844.0
146.675,609.0,-118.0,-677.0
146.803,858.0,-84.0,-434.0
146.926,942.0,-69.0,-268.0
147.175,829.0,-104.0,-361.0
147.299,576.0,-146.0,-636.0
147.423,238.0,-148.0,-874.0
147.547,13.0,-109.0,-969.0
147.671,-92.0,-93.0,-980.0
148.215,80.0,-96.0,-924.0
148.339,385.0,-102.0,-754.0
148.463,748.0,-124.0,-517.0
148.587,905.0,-117.0,-338.0
148.711,940.0,-104.0,-265.0
148.835,920.0,-108.0,-288.0
148.959,777.0,-120.0,-473.0
149.083,556.0,-98.0,-700.0
149.207,237.0,-21.0,-892.0
149.33,14.0,25.0,-968.0
150.015,30.0,9.0,-966.0
150.138,298.0,-6.0,-868.0
150.263,581.0,-18.0,-704.0
150.387,810.0,-53.0,-470.0
150.511,888.0,-60.0,-296.0
150.775,878.0,-90.0,-318.0
150.899,701.0,-93.0,-536.0
151.027,428.0,-84.0,-785.0
151.151,125.0,-56.0,-937.0
151.275,-44.0,-40.0,-986.0
151.959,-20.0,-26.0,-992.0
152.082,177.0,-37.0,-940.0
152.207,442.0,-60.0,-762.0
152.331,726.0,-117.0,-498.0
152.455,872.0,-132.0,-261.0
152.718,857.0,-156.0,-321.0
152.843,668.0,-164.0,-558.0
152.966,345.0,-121.0,-809.0
153.091,60.0,-62.0,-928.0
153.214,-117.0,-28.0,-977.0
153.759,-124.0,-41.0,-992.0
153.883,41.0,-45.0,-942.0
154.007,292.0,-48.0,-850.0
154.131,544.0,-44.0,-668.0
154.255,760.0,-65.0,-468.0
154.379,898.0,-90.0,-281.0
154.643,918.0,-125.0,-296.0
154.767,725.0,-125.0,-502.0
154.891,344.0,-104.0,-774.0
155.014,28.0,-70.0,-942.0
155.142,-133.0,-44.0,-1009.0
155.391,-42.0,-36.0,-1000.0
155.515,116.0,-37.0,-954.0
155.639,341.0,-50.0,-816.0
155.762,657.0,-122.0,-642.0
155.887,841.0,-153.0,-452.0
156.011,917.0,-150.0,-408.0
156.136,816.0,-96.0,-501.0
156.259,632.0,-45.0,-718.0
156.382,393.0,-16.0,-858.0
156.506,126.0,24.0,-950.0
157.051,-104.0,14.0,-993.0
157.175,-166.0,12.0,-994.0
157.299,-186.0,33.0,-990.0
157.423,-61.0,-36.0,-936.0
157.547,206.0,-109.0,-864.0
157.671,504.0,-229.0,-722.0
157.795,696.0,-253.0,-593.0
158.059,756.0,-324.0,-512.0
158.183,682.0,-310.0,-604.0
158.306,517.0,-264.0,-737.0
158.431,262.0,-122.0,-869.0
158.554,-37.0,-2.0,-932.0
158.678,-278.0,70.0,-956.0
158.802,-362.0,45.0,-953.0
158.927,-336.0,-16.0,-977.0
159.051,-245.0,-60.0,-980.0
159.179,-210.0,-93.0,-993.0
159.302,-108.0,-112.0,-985.0
159.426,38.0,-124.0,-961.0
159.551,278.0,-109.0,-864.0
159.674,541.0,-128.0,-717.0
159.798,716.0,-140.0,-572.0
160.062,802.0,-216.0,-520.0
160.186,677.0,-209.0,-630.0
160.311,433.0,-141.0,-768.0
160.434,97.0,-66.0,-901.0
160.559,-106.0,-29.0,-964.0
161.102,-90.0,-76.0,-968.0
161.226,68.0,-100.0,-938.0
161.35,293.0,-140.0,-880.0
161.474,533.0,-193.0,-749.0
161.598,688.0,-216.0,-593.0
161.722,776.0,-269.0,-488.0
161.846,777.0,-294.0,-481.0
161.97,720.0,-308.0,-560.0
162.094,521.0,-244.0,-700.0
162.219,268.0,-182.0,-834.0
162.343,16.0,-140.0,-945.0
162.466,-134.0,-124.0,-974.0
162.87,-76.0,-114.0,-970.0
162.995,93.0,-140.0,-942.0
163.118,341.0,-189.0,-833.0
163.247,565.0,-234.0,-701.0
163.371,722.0,-266.0,-560.0
163.495,776.0,-276.0,-525.0
163.618,725.0,-282.0,-569.0
163.743,640.0,-289.0,-685.0
163.866,468.0,-224.0,-769.0
163.99,214.0,-137.0,-868.0
164.115,-50.0,-26.0,-925.0
164.238,-154.0,-12.0,-986.0
164.782,-52.0,21.0,-985.0
164.907,92.0,-8.0,-952.0
165.03,280.0,-36.0,-884.0
165.155,556.0,-85.0,-773.0
165.278,750.0,-110.0,-628.0
165.402,850.0,-133.0,-536.0
165.526,824.0,-145.0,-544.0
165.65,724.0,-146.0,-596.0
165.775,624.0,-108.0,-693.0
165.899,365.0,-49.0,-813.0
166.023,94.0,10.0,-942.0
166.147,-146.0,20.0,-1000.0
166.551,-102.0,8.0,-1004.0
166.675,14.0,2.0,-981.0
166.798,201.0,-1.0,-934.0
166.923,414.0,-8.0,-789.0
167.047,642.0,-54.0,-656.0
167.295,801.0,-138.0,-549.0
167.419,776.0,-132.0,-588.0
167.683,720.0,-137.0,-665.0
167.806,608.0,-166.0,-726.0
167.93,377.0,-102.0,-817.0
168.055,138.0,-16.0,-890.0
168.179,-89.0,70.0,-964.0
168.303,-182.0,57.0,-984.0
168.566,-169.0,4.0,-984.0
168.69,-101.0,-22.0,-989.0
168.815,21.0,-41.0,-982.0
168.938,138.0,-44.0,-949.0
169.062,309.0,-53.0,-886.0
169.186,505.0,-89.0,-772.0
169.31,685.0,-114.0,-634.0
169.435,806.0,-142.0,-513.0
169.698,750.0,-164.0,-552.0
169.822,428.0,-94.0,-742.0
169.947,78.0,-2.0,-902.0
170.07,-202.0,104.0,-965.0
170.195,-318.0,113.0,-982.0
170.322,-305.0,89.0,-1005.0
170.447,-225.0,56.0,-1028.0
170.57,-80.0,5.0,-1014.0
170.694,62.0,-70.0,-994.0
170.822,168.0,-128.0,-941.0
170.946,372.0,-220.0,-833.0
171.071,528.0,-240.0,-657.0
171.199,724.0,-328.0,-530.0
171.322,782.0,-306.0,-468.0
171.446,706.0,-301.0,-577.0
171.571,534.0,-229.0,-708.0
171.695,234.0,-152.0,-853.0
171.822,4.0,-101.0,-934.0
172.366,-88.0,-72.0,-1001.0
172.49,5.0,-65.0,-988.0
172.615,210.0,-57.0,-921.0
172.739,428.0,-92.0,-776.0
172.863,665.0,-134.0,-645.0
172.986,745.0,-162.0,-588.0
173.11,685.0,-185.0,-641.0
173.234,490.0,-208.0,-780.0
173.358,225.0,-180.0,-886.0
173.482,-80.0,-122.0,-936.0
173.606,-328.0,-48.0,-953.0
173.731,-370.0,-46.0,-956.0
173.854,-298.0,-106.0,-985.0
173.978,-197.0,-176.0,-962.0
174.103,-120.0,-222.0,-960.0
174.226,-1.0,-265.0,-946.0
174.35,204.0,-266.0,-886.0
174.474,469.0,-256.0,-758.0
174.599,685.0,-212.0,-568.0
174.722,833.0,-198.0,-421.0
174.986,852.0,-230.0,-352.0
175.113,854.0,-237.0,-410.0
175.238,649.0,-224.0,-589.0
175.363,400.0,-176.0,-773.0
175.486,40.0,-145.0,-944.0
175.61,-160.0,-116.0,-966.0
176.154,-124.0,-162.0,-974.0
176.278,74.0,-197.0,-918.0
176.402,384.0,-222.0,-780.0
176.526,641.0,-234.0,-560.0
176.651,837.0,-229.0,-360.0
176.914,906.0,-234.0,-324.0
177.038,685.0,-213.0,-516.0
177.162,388.0,-190.0,-752.0
177.287,58.0,-145.0,-910.0
177.41,-76.0,-154.0,-973.0
178.094,-22.0,-164.0,-981.0
178.218,129.0,-149.0,-936.0
178.342,380.0,-145.0,-836.0
178.467,593.0,-141.0,-674.0
178.591,768.0,-137.0,-525.0
178.714,852.0,-146.0,-381.0
178.838,912.0,-164.0,-294.0
178.962,893.0,-190.0,-357.0
179.087,673.0,-150.0,-560.0
179.213,340.0,-106.0,-804.0
179.338,33.0,-64.0,-942.0
179.462,-116.0,-64.0,-985.0
179.587,-156.0,-73.0,-1006.0
179.71,-168.0,-64.0,-988.0
179.978,8.0,-53.0,-952.0
180.102,228.0,-69.0,-889.0
180.226,508.0,-129.0,-762.0
180.35,654.0,-161.0,-646.0
180.474,765.0,-197.0,-529.0
180.739,841.0,-202.0,-462.0
180.862,710.0,-201.0,-576.0
180.986,429.0,-180.0,-750.0
181.111,132.0,-141.0,-894.0
181.794,132.0,-120.0,-956.0
181.918,328.0,-152.0,-882.0
182.042,550.0,-186.0,-737.0
182.166,682.0,-220.0,-608.0
182.29,754.0,-242.0,-514.0
182.554,741.0,-257.0,-556.0
182.678,538.0,-221.0,-694.0
182.802,289.0,-181.0,-836.0
182.926,24.0,-137.0,-949.0
183.05,-82.0,-128.0,-978.0
183.437,-42.0,-137.0,-998.0
183.562,142.0,-162.0,-960.0
183.686,352.0,-193.0,-850.0
183.81,562.0,-224.0,-672.0
183.934,750.0,-237.0,-472.0
184.063,876.0,-237.0,-338.0
184.182,940.0,-242.0,-324.0
184.306,817.0,-254.0,-453.0
184.43,532.0,-222.0,-657.0
184.554,148.0,-172.0,-846.0
185.238,-44.0,-148.0,-976.0
185.363,116.0,-160.0,-922.0
185.486,361.0,-190.0,-817.0
185.61,612.0,-218.0,-633.0
185.734,792.0,-248.0,-464.0
185.998,850.0,-284.0,-432.0
186.122,708.0,-274.0,-561.0
186.246,441.0,-218.0,-741.0
186.37,122.0,-160.0,-885.0
187.194,13.0,-169.0,-961.0
187.318,156.0,-188.0,-918.0
187.442,417.0,-216.0,-778.0
187.566,628.0,-238.0,-644.0
187.697,780.0,-256.0,-521.0
187.962,753.0,-284.0,-558.0
188.086,601.0,-273.0,-652.0
188.21,352.0,-246.0,-796.0
188.334,129.0,-214.0,-901.0
189.298,44.0,-201.0,-950.0
189.422,200.0,-209.0,-862.0
189.546,460.0,-228.0,-721.0
189.67,714.0,-245.0,-550.0
189.794,833.0,-261.0,-449.0
189.918,834.0,-268.0,-424.0
190.042,784.0,-277.0,-488.0
190.166,688.0,-272.0,-586.0
190.29,441.0,-249.0,-744.0
190.414,228.0,-214.0,-864.0
190.538,92.0,-200.0,-946.0
190.662,74.0,-189.0,-957.0
191.067,97.0,-185.0,-941.0
191.19,205.0,-198.0,-900.0
191.314,372.0,-224.0,-816.0
191.439,550.0,-241.0,-722.0
191.562,676.0,-260.0,-630.0
191.826,704.0,-285.0,-642.0
191.953,469.0,-246.0,-725.0
192.078,173.0,-201.0,-846.0
192.902,-77.0,-169.0,-972.0
193.026,-10.0,-178.0,-969.0
193.151,150.0,-189.0,-913.0
193.274,361.0,-216.0,-829.0
193.398,586.0,-221.0,-682.0
193.523,746.0,-229.0,-578.0
193.786,788.0,-236.0,-562.0
193.91,508.0,-206.0,-701.0
194.034,205.0,-190.0,-857.0
194.158,-60.0,-161.0,-942.0
194.282,-140.0,-172.0,-958.0
194.826,-128.0,-169.0,-969.0
194.95,-10.0,-181.0,-960.0
195.074,152.0,-190.0,-913.0
195.198,406.0,-209.0,-804.0
195.322,648.0,-206.0,-609.0
195.446,828.0,-210.0,-442.0
195.71,854.0,-230.0,-434.0
195.834,649.0,-224.0,-585.0
195.958,354.0,-198.0,-765.0
196.082,57.0,-165.0,-901.0
196.77,-20.0,-164.0,-969.0
196.894,105.0,-172.0,-925.0
197.018,368.0,-186.0,-802.0
197.142,642.0,-201.0,-621.0
197.266,830.0,-210.0,-458.0
197.53,892.0,-225.0,-392.0
197.654,838.0,-240.0,-470.0
197.778,674.0,-220.0,-600.0
197.902,354.0,-166.0,-761.0
198.026,77.0,-128.0,-896.0
198.15,-122.0,-117.0,-976.0
198.834,13.0,-137.0,-933.0
198.958,322.0,-165.0,-794.0
199.082,676.0,-180.0,-589.0
199.206,877.0,-182.0,-390.0
199.47,874.0,-206.0,-381.0
199.594,700.0,-202.0,-536.0
199.718,384.0,-174.0,-726.0
199.842,61.0,-157.0,-889.0
199.967,-137.0,-156.0,-957.0
200.37,-125.0,-170.0,-962.0
200.497,94.0,-192.0,-902.0
200.622,420.0,-217.0,-757.0
200.746,709.0,-229.0,-574.0
200.87,837.0,-224.0,-434.0
201.134,784.0,-230.0,-478.0
201.259,669.0,-248.0,-592.0
201.382,470.0,-245.0,-746.0
201.506,238.0,-210.0,-833.0
201.63,49.0,-194.0,-934.0
201.754,-62.0,-168.0,-953.0
202.019,-62.0,-188.0,-945.0
202.143,112.0,-174.0,-880.0
202.267,357.0,-194.0,-784.0
202.391,645.0,-197.0,-628.0
202.514,786.0,-220.0,-502.0
202.638,846.0,-205.0,-462.0
202.762,693.0,-173.0,-545.0
202.886,425.0,-145.0,-756.0
203.01,65.0,-106.0,-881.0
203.274,-196.0,-181.0,-977.0
203.398,-145.0,-160.0,-957.0
203.523,-25.0,-216.0,-1009.0
203.646,169.0,-192.0,-928.0
203.771,376.0,-249.0,-878.0
203.894,560.0,-222.0,-694.0
204.018,744.0,-249.0,-558.0
204.282,769.0,-273.0,-492.0
204.406,546.0,-256.0,-648.0
204.534,258.0,-229.0,-821.0
204.659,-24.0,-202.0,-910.0
204.783,-172.0,-181.0,-973.0
205.326,-9.0,-174.0,-898.0
205.45,341.0,-184.0,-777.0
205.574,688.0,-190.0,-600.0
205.698,840.0,-228.0,-481.0
205.962,809.0,-282.0,-516.0
206.086,665.0,-260.0,-616.0
206.21,401.0,-233.0,-766.0
206.334,86.0,-189.0,-894.0
207.018,21.0,-225.0,-956.0
207.142,161.0,-241.0,-904.0
207.266,393.0,-257.0,-810.0
207.394,649.0,-273.0,-658.0
207.514,800.0,-280.0,-528.0
207.778,816.0,-292.0,-480.0
207.902,753.0,-313.0,-572.0
208.026,484.0,-328.0,-706.0
208.15,162.0,-309.0,-838.0
208.274,-57.0,-281.0,-922.0
208.398,-52.0,-261.0,-946.0
208.665,90.0,-288.0,-921.0
208.79,237.0,-304.0,-854.0
208.914,425.0,-310.0,-732.0
209.038,649.0,-321.0,-600.0
209.162,768.0,-316.0,-484.0
209.426,784.0,-321.0,-458.0
209.55,708.0,-334.0,-541.0
209.674,532.0,-337.0,-662.0
209.798,276.0,-329.0,-797.0
209.922,96.0,-318.0,-886.0
210.466,104.0,-300.0,-908.0
210.59,272.0,-292.0,-834.0
210.714,541.0,-281.0,-678.0
210.838,756.0,-269.0,-502.0
211.102,885.0,-280.0,-389.0
211.226,764.0,-309.0,-464.0
211.35,597.0,-318.0,-590.0
211.474,292.0,-313.0,-760.0
211.598,120.0,-282.0,-888.0
211.722,41.0,-278.0,-949.0
212.126,154.0,-296.0,-908.0
212.251,268.0,-308.0,-853.0
212.374,436.0,-310.0,-746.0
212.502,620.0,-309.0,-600.0
212.626,768.0,-301.0,-473.0
212.875,858.0,-308.0,-416.0
212.998,764.0,-310.0,-498.0
213.122,561.0,-302.0,-638.0
213.246,246.0,-305.0,-805.0
213.51,46.0,-312.0,-950.0
213.774,157.0,-300.0,-914.0
213.898,294.0,-298.0,-830.0
214.022,545.0,-289.0,-657.0
214.146,766.0,-266.0,-449.0
214.27,884.0,-244.0,-297.0
214.534,894.0,-252.0,-313.0
214.658,778.0,-265.0,-453.0
214.782,525.0,-298.0,-664.0
214.906,298.0,-317.0,-810.0
215.03,138.0,-332.0,-902.0
215.154,70.0,-317.0,-917.0
215.558,130.0,-281.0,-908.0
215.682,306.0,-261.0,-832.0
215.806,546.0,-240.0,-697.0
215.93,732.0,-205.0,-529.0
216.054,862.0,-184.0,-401.0
216.318,884.0,-194.0,-382.0
216.442,784.0,-208.0,-490.0
216.566,557.0,-213.0,-684.0
216.69,314.0,-180.0,-836.0
216.814,129.0,-162.0,-934.0
216.942,-24.0,-142.0,-958.0
217.066,-146.0,-124.0,-960.0
217.19,-256.0,-70.0,-976.0
217.314,-241.0,-20.0,-984.0
217.438,-106.0,5.0,-988.0
217.562,84.0,0.0,-953.0
217.686,313.0,-8.0,-889.0
217.81,534.0,-25.0,-741.0
217.934,741.0,-41.0,-586.0
218.058,889.0,-72.0,-462.0
218.182,830.0,-84.0,-506.0
218.306,568.0,-104.0,-680.0
218.43,202.0,-118.0,-870.0
218.554,-26.0,-138.0,-964.0
219.098,-5.0,-156.0,-961.0
219.222,198.0,-154.0,-890.0
219.346,500.0,-149.0,-738.0
219.47,730.0,-140.0,-594.0
219.734,816.0,-152.0,-544.0
219.858,710.0,-160.0,-638.0
219.982,472.0,-166.0,-762.0
220.106,144.0,-157.0,-900.0
220.37,-105.0,-161.0,-992.0
220.774,-54.0,-148.0,-972.0
220.898,52.0,-154.0,-952.0
221.026,246.0,-156.0,-872.0
221.15,489.0,-145.0,-736.0
221.274,688.0,-129.0,-605.0
221.538,784.0,-160.0,-566.0
221.662,701.0,-166.0,-637.0
221.786,548.0,-176.0,-722.0
221.91,288.0,-178.0,-841.0
222.034,53.0,-189.0,-920.0
222.158,-69.0,-193.0,-977.0
222.422,26.0,-221.0,-957.0
222.546,148.0,-233.0,-905.0
222.67,372.0,-233.0,-793.0
222.794,604.0,-220.0,-618.0
222.919,765.0,-210.0,-492.0
223.182,740.0,-220.0,-518.0
223.306,492.0,-217.0,-673.0
223.43,177.0,-185.0,-841.0
223.818,16.0,-156.0,-978.0
223.942,124.0,-169.0,-942.0
224.066,316.0,-169.0,-860.0
224.19,544.0,-138.0,-690.0
224.314,764.0,-125.0,-512.0
224.578,873.0,-146.0,-426.0
224.702,770.0,-148.0,-553.0
224.826,557.0,-138.0,-700.0
224.95,264.0,-121.0,-848.0
225.078,68.0,-112.0,-932.0
225.202,32.0,-118.0,-966.0
225.326,132.0,-146.0,-945.0
225.45,284.0,-161.0,-888.0
225.574,481.0,-158.0,-766.0
225.698,697.0,-140.0,-618.0
225.822,834.0,-128.0,-484.0
226.086,846.0,-152.0,-469.0
226.21,757.0,-165.0,-580.0
226.334,526.0,-160.0,-724.0
226.458,301.0,-168.0,-877.0
226.582,113.0,-166.0,-956.0
226.706,48.0,-162.0,-972.0
226.83,100.0,-162.0,-945.0
226.954,241.0,-169.0,-862.0
227.078,541.0,-186.0,-710.0
227.202,728.0,-172.0,-556.0
227.466,784.0,-184.0,-518.0
227.591,657.0,-184.0,-617.0
227.714,433.0,-184.0,-777.0
227.838,148.0,-158.0,-897.0
227.962,-33.0,-166.0,-977.0
228.086,-94.0,-165.0,-984.0
228.211,-42.0,-177.0,-973.0
228.474,62.0,-201.0,-964.0
228.598,102.0,-189.0,-944.0
228.722,216.0,-200.0,-897.0
228.846,389.0,-192.0,-793.0
228.974,624.0,-212.0,-670.0
229.098,762.0,-196.0,-561.0
229.222,806.0,-212.0,-542.0
229.346,700.0,-202.0,-606.0
229.47,454.0,-216.0,-761.0
229.594,160.0,-205.0,-886.0
229.998,32.0,-198.0,-946.0
230.122,188.0,-204.0,-893.0
230.246,449.0,-213.0,-757.0
230.37,697.0,-226.0,-618.0
230.634,776.0,-236.0,-593.0
230.758,657.0,-253.0,-673.0
230.882,357.0,-240.0,-800.0
231.006,69.0,-229.0,-901.0
231.13,-72.0,-220.0,-969.0
231.254,0.0,-245.0,-966.0
231.378,112.0,-257.0,-940.0
231.502,182.0,-258.0,-906.0
231.626,325.0,-265.0,-833.0
231.75,532.0,-256.0,-673.0
231.874,728.0,-241.0,-525.0
232.278,841.0,-220.0,-434.0
232.402,808.0,-230.0,-472.0
232.526,741.0,-240.0,-536.0
232.65,572.0,-229.0,-642.0
232.774,376.0,-210.0,-782.0
232.898,174.0,-197.0,-901.0
233.306,30.0,-169.0,-958.0
233.434,-16.0,-138.0,-972.0
233.558,33.0,-121.0,-966.0
233.682,198.0,-140.0,-916.0
233.806,446.0,-148.0,-804.0
233.934,650.0,-157.0,-658.0
234.058,764.0,-154.0,-553.0
234.322,760.0,-165.0,-578.0
234.446,661.0,-162.0,-662.0
234.57,400.0,-168.0,-822.0
234.694,168.0,-157.0,-908.0
235.098,52.0,-172.0,-960.0
235.222,153.0,-162.0,-933.0
235.346,325.0,-138.0,-868.0
235.47,541.0,-128.0,-769.0
235.594,661.0,-126.0,-686.0
236.278,517.0,-170.0,-757.0
236.402,266.0,-178.0,-860.0
236.666,-46.0,-177.0,-965.0
237.071,41.0,-196.0,-945.0
237.194,245.0,-201.0,-874.0
237.321,512.0,-200.0,-764.0
237.446,694.0,-177.0,-620.0
237.71,813.0,-189.0,-533.0
237.834,726.0,-213.0,-610.0
237.958,500.0,-208.0,-742.0
238.081,152.0,-186.0,-872.0
238.206,-145.0,-166.0,-938.0
238.47,-256.0,-186.0,-950.0
238.594,-181.0,-202.0,-965.0
238.718,-108.0,-208.0,-962.0
238.842,12.0,-217.0,-957.0
238.966,177.0,-212.0,-897.0
239.09,468.0,-212.0,-792.0
239.214,697.0,-186.0,-642.0
239.478,718.0,-185.0,-604.0
239.602,430.0,-101.0,-740.0
239.726,133.0,-4.0,-860.0
239.85,-121.0,98.0,-952.0
240.254,-78.0,54.0,-957.0
240.378,160.0,36.0,-905.0
240.502,474.0,8.0,-805.0
240.626,660.0,-9.0,-689.0
240.89,752.0,-40.0,-614.0
241.014,582.0,-37.0,-730.0
241.138,293.0,-18.0,-852.0
241.262,-1.0,-6.0,-960.0
241.53,-44.0,-29.0,-993.0
241.654,128.0,-48.0,-969.0
241.779,360.0,-62.0,-905.0
241.902,526.0,-53.0,-782.0
242.026,689.0,-40.0,-661.0
242.29,752.0,-46.0,-610.0
242.414,644.0,-80.0,-697.0
242.538,389.0,-72.0,-830.0
242.662,88.0,-45.0,-929.0
243.066,-116.0,-2.0,-981.0
243.19,37.0,-37.0,-970.0
243.314,226.0,-62.0,-913.0
243.438,454.0,-85.0,-825.0
243.562,633.0,-98.0,-693.0
243.826,752.0,-142.0,-620.0
243.95,632.0,-160.0,-698.0
244.074,412.0,-164.0,-821.0
244.198,178.0,-150.0,-913.0
244.322,54.0,-125.0,-966.0
244.446,157.0,-124.0,-926.0
244.57,400.0,-120.0,-826.0
244.694,624.0,-128.0,-714.0
244.958,712.0,-132.0,-653.0
245.081,501.0,-118.0,-746.0
245.205,213.0,-112.0,-869.0
245.33,-34.0,-110.0,-954.0
245.597,-24.0,-118.0,-977.0
245.722,142.0,-122.0,-942.0
245.846,385.0,-130.0,-845.0
245.969,593.0,-120.0,-700.0
246.094,725.0,-113.0,-586.0
246.218,786.0,-116.0,-569.0
246.342,697.0,-144.0,-640.0
246.466,456.0,-136.0,-766.0
246.59,192.0,-132.0,-892.0
246.994,66.0,-122.0,-977.0
247.118,113.0,-133.0,-970.0
247.242,228.0,-141.0,-933.0
247.365,390.0,-126.0,-840.0
247.49,594.0,-121.0,-710.0
247.614,733.0,-120.0,-594.0
248.157,748.0,-146.0,-586.0
248.281,601.0,-165.0,-690.0
248.406,369.0,-169.0,-825.0
248.53,194.0,-165.0,-904.0
249.074,228.0,-154.0,-916.0
249.197,426.0,-145.0,-812.0
249.321,638.0,-137.0,-676.0
249.445,781.0,-117.0,-540.0
249.572,836.0,-105.0,-461.0
249.854,824.0,-121.0,-490.0
249.979,746.0,-144.0,-590.0
250.102,601.0,-164.0,-701.0
250.227,372.0,-172.0,-828.0
250.35,184.0,-168.0,-913.0
250.754,109.0,-168.0,-954.0
250.878,226.0,-164.0,-921.0
251.002,389.0,-156.0,-845.0
251.126,564.0,-144.0,-738.0
251.25,697.0,-130.0,-636.0
251.653,721.0,-142.0,-614.0
251.778,646.0,-162.0,-681.0
251.902,517.0,-176.0,-762.0
252.025,317.0,-189.0,-856.0
252.15,156.0,-196.0,-926.0
252.273,64.0,-198.0,-964.0
252.538,200.0,-177.0,-904.0
252.662,416.0,-164.0,-794.0
252.786,657.0,-142.0,-649.0
253.05,781.0,-138.0,-545.0
253.174,689.0,-165.0,-637.0
253.298,450.0,-190.0,-749.0
253.422,160.0,-177.0,-878.0
253.95,32.0,-136.0,-957.0
254.074,289.0,-132.0,-838.0
254.197,626.0,-141.0,-661.0
254.322,824.0,-133.0,-490.0
254.586,862.0,-156.0,-444.0
254.71,746.0,-154.0,-554.0
254.834,493.0,-148.0,-734.0
254.958,214.0,-118.0,-862.0
255.222,53.0,-121.0,-970.0
255.346,250.0,-110.0,-909.0
255.47,484.0,-114.0,-776.0
255.593,710.0,-101.0,-629.0
255.718,870.0,-122.0,-578.0
255.842,656.0,-124.0,-712.0
255.965,316.0,-110.0,-853.0
256.089,-66.0,-89.0,-964.0
256.633,-32.0,-126.0,-912.0
256.758,245.0,-145.0,-846.0
256.883,528.0,-165.0,-741.0
257.006,685.0,-204.0,-665.0
257.269,732.0,-248.0,-636.0
257.394,582.0,-245.0,-734.0
257.518,234.0,-224.0,-849.0
257.644,-6.0,-201.0,-940.0
257.765,-133.0,-190.0,-962.0
258.014,-16.0,-218.0,-957.0
258.138,94.0,-241.0,-932.0
258.262,244.0,-268.0,-910.0
258.386,446.0,-301.0,-801.0
258.51,602.0,-300.0,-689.0
258.913,674.0,-310.0,-630.0
259.038,516.0,-308.0,-708.0
259.162,266.0,-276.0,-828.0
259.285,97.0,-253.0,-906.0
259.689,97.0,-237.0,-928.0
259.814,218.0,-230.0,-884.0
259.938,429.0,-245.0,-804.0
260.062,617.0,-246.0,-686.0
260.185,736.0,-250.0,-581.0
260.449,774.0,-240.0,-520.0
260.573,748.0,-253.0,-564.0
260.698,653.0,-254.0,-648.0
260.821,374.0,-238.0,-785.0
260.946,125.0,-217.0,-905.0
261.35,20.0,-206.0,-964.0
261.474,80.0,-214.0,-949.0
261.598,200.0,-229.0,-914.0
261.722,389.0,-229.0,-820.0
261.845,596.0,-220.0,-689.0
261.969,749.0,-201.0,-574.0
262.237,753.0,-201.0,-582.0
262.361,536.0,-184.0,-713.0
262.485,238.0,-142.0,-846.0
262.609,1.0,-101.0,-948.0
262.873,-32.0,-86.0,-985.0
262.998,42.0,-96.0,-984.0
263.121,176.0,-90.0,-944.0
263.245,329.0,-78.0,-882.0
263.369,509.0,-65.0,-781.0
263.493,681.0,-74.0,-668.0
263.619,792.0,-92.0,-574.0
263.882,766.0,-130.0,-594.0
264.005,620.0,-132.0,-694.0
264.13,352.0,-126.0,-829.0
264.253,138.0,-126.0,-921.0
264.378,29.0,-129.0,-966.0
264.782,101.0,-174.0,-953.0
264.905,186.0,-182.0,-926.0
265.029,318.0,-174.0,-866.0
265.153,504.0,-160.0,-758.0
265.279,690.0,-146.0,-621.0
265.541,802.0,-177.0,-542.0
265.665,697.0,-198.0,-629.0
265.789,449.0,-194.0,-766.0
265.913,178.0,-178.0,-884.0
266.041,9.0,-168.0,-958.0
266.305,81.0,-178.0,-952.0
266.429,198.0,-178.0,-909.0
266.554,402.0,-181.0,-797.0
266.677,637.0,-180.0,-650.0
266.941,808.0,-193.0,-521.0
267.065,753.0,-210.0,-582.0
267.189,613.0,-216.0,-674.0
267.313,308.0,-200.0,-806.0
267.437,64.0,-181.0,-913.0
267.562,-54.0,-177.0,-973.0
267.825,49.0,-198.0,-950.0
267.95,188.0,-210.0,-900.0
268.073,414.0,-213.0,-781.0
